,STD Threshold,Neighborhood Size
0,0.0,0
1,0.0002004008016032064,0
2,0.0004008016032064128,0
3,0.0006012024048096192,0
4,0.0008016032064128256,0
5,0.001002004008016032,0
6,0.0012024048096192384,0
7,0.0014028056112224449,0
8,0.0016032064128256513,0
9,0.0018036072144288577,0
10,0.002004008016032064,0
11,0.0022044088176352704,0
12,0.002404809619238477,0
13,0.0026052104208416833,0
14,0.0028056112224448897,0
15,0.003006012024048096,0
16,0.0032064128256513026,0
17,0.003406813627254509,0
18,0.0036072144288577155,0
19,0.003807615230460922,0
20,0.004008016032064128,0
21,0.004208416833667334,0
22,0.004408817635270541,0
23,0.004609218436873747,0
24,0.004809619238476954,0
25,0.00501002004008016,0
26,0.0052104208416833666,0
27,0.005410821643286573,0
28,0.0056112224448897794,0
29,0.005811623246492986,0
30,0.006012024048096192,0
31,0.006212424849699399,0
32,0.006412825651302605,0
33,0.006613226452905812,0
34,0.006813627254509018,0
35,0.0070140280561122245,0
36,0.007214428857715431,0
37,0.007414829659318637,0
38,0.007615230460921844,0
39,0.00781563126252505,0
40,0.008016032064128256,0
41,0.008216432865731463,0
42,0.008416833667334669,0
43,0.008617234468937876,0
44,0.008817635270541082,0
45,0.009018036072144289,0
46,0.009218436873747494,0
47,0.009418837675350702,0
48,0.009619238476953907,0
49,0.009819639278557115,0
50,0.01002004008016032,0
51,0.010220440881763528,0
52,0.010420841683366733,0
53,0.01062124248496994,0
54,0.010821643286573146,0
55,0.011022044088176353,0
56,0.011222444889779559,0
57,0.011422845691382766,0
58,0.011623246492985972,0
59,0.011823647294589179,0
60,0.012024048096192385,0
61,0.012224448897795592,0
62,0.012424849699398798,0
63,0.012625250501002005,0
64,0.01282565130260521,0
65,0.013026052104208416,0
66,0.013226452905811623,1
67,0.013426853707414829,1
68,0.013627254509018036,3
69,0.013827655310621242,3
70,0.014028056112224449,5
71,0.014228456913827655,6
72,0.014428857715430862,6
73,0.014629258517034067,6
74,0.014829659318637275,7
75,0.01503006012024048,7
76,0.015230460921843688,7
77,0.015430861723446893,8
78,0.0156312625250501,8
79,0.015831663326653308,8
80,0.01603206412825651,8
81,0.01623246492985972,9
82,0.016432865731462926,9
83,0.016633266533066134,11
84,0.016833667334669337,11
85,0.017034068136272545,11
86,0.017234468937875752,15
87,0.01743486973947896,15
88,0.017635270541082163,16
89,0.01783567134268537,18
90,0.018036072144288578,20
91,0.018236472945891785,20
92,0.01843687374749499,20
93,0.018637274549098196,21
94,0.018837675350701404,21
95,0.01903807615230461,21
96,0.019238476953907815,21
97,0.019438877755511022,21
98,0.01963927855711423,21
99,0.019839679358717433,22
100,0.02004008016032064,22
101,0.020240480961923848,22
102,0.020440881763527055,22
103,0.02064128256513026,24
104,0.020841683366733466,25
105,0.021042084168336674,26
106,0.02124248496993988,26
107,0.021442885771543085,27
108,0.021643286573146292,27
109,0.0218436873747495,27
110,0.022044088176352707,29
111,0.02224448897795591,30
112,0.022444889779559118,31
113,0.022645290581162325,33
114,0.022845691382765532,33
115,0.023046092184368736,34
116,0.023246492985971944,35
117,0.02344689378757515,37
118,0.023647294589178358,39
119,0.023847695390781562,39
120,0.02404809619238477,39
121,0.024248496993987977,39
122,0.024448897795591184,39
123,0.024649298597194388,40
124,0.024849699398797595,40
125,0.025050100200400802,41
126,0.02525050100200401,44
127,0.025450901803607213,46
128,0.02565130260521042,47
129,0.025851703406813628,50
130,0.026052104208416832,51
131,0.02625250501002004,51
132,0.026452905811623247,52
133,0.026653306613226454,52
134,0.026853707414829658,53
135,0.027054108216432865,53
136,0.027254509018036072,54
137,0.02745490981963928,54
138,0.027655310621242483,54
139,0.02785571142284569,54
140,0.028056112224448898,58
141,0.028256513026052105,58
142,0.02845691382765531,58
143,0.028657314629258517,58
144,0.028857715430861724,59
145,0.02905811623246493,59
146,0.029258517034068135,60
147,0.029458917835671342,60
148,0.02965931863727455,60
149,0.029859719438877757,61
150,0.03006012024048096,64
151,0.030260521042084168,65
